"Campagne","Annee","Trait","Nom_Scientifique","Code_Campagne","Nombre","Poids","Pmoy","longueurmoy","DateDeb","LatDeb","LongDeb","DateFin","LatFin","LongFin"
"SHINY",2000,"B9","Leedsischthys.problematicus",8,564.55,5645.5,NA,NA,"01/10/2000 00:00",43.9795241832617,-2.03031714577228,"01/10/2000 00:00",43.9695241832617,-2.05031714577228
"SHINY",2005,"B9","Leedsischthys.problematicus",9,198.62,1986.2,NA,NA,"01/01/2005 00:00",43.9795241832617,-2.03031714577228,"01/01/2005 00:00",43.9695241832617,-2.05031714577228
"SHINY",1999,"B9","Leedsischthys.problematicus",3,922.07,9220.7,NA,NA,"01/07/1999 00:00",43.9795241832617,-2.03031714577228,"01/07/1999 00:00",43.9695241832617,-2.05031714577228
"SHINY",2010,"B9","Leedsischthys.problematicus",15,4133.1,41331,NA,NA,"01/07/2010 00:00",43.9795241832617,-2.03031714577228,"01/07/2010 00:00",43.9695241832617,-2.05031714577228
"SHINY",2015,"B9","Leedsischthys.problematicus",20,1096.98,10969.8,NA,NA,"01/10/2015 00:00",43.9795241832617,-2.03031714577228,"01/10/2015 00:00",43.9695241832617,-2.05031714577228
"SHINY",2010,"B9","Leedsischthys.problematicus",14,1344.95,13449.5,NA,NA,"01/04/2010 00:00",43.9795241832617,-2.03031714577228,"01/04/2010 00:00",43.9695241832617,-2.05031714577228
"SHINY",1999,"B9","Leedsischthys.problematicus",2,1577.85,15778.5,NA,NA,"01/04/1999 00:00",43.9795241832617,-2.03031714577228,"01/04/1999 00:00",43.9695241832617,-2.05031714577228
"SHINY",2005,"B9","Leedsischthys.problematicus",10,624.35,6243.5,NA,NA,"01/04/2005 00:00",43.9795241832617,-2.03031714577228,"01/04/2005 00:00",43.9695241832617,-2.05031714577228
"SHINY",1999,"B9","Leedsischthys.problematicus",4,590.69,5906.9,NA,NA,"01/10/1999 00:00",43.9795241832617,-2.03031714577228,"01/10/1999 00:00",43.9695241832617,-2.05031714577228
"SHINY",2000,"B9","Leedsischthys.problematicus",6,1129.57,11295.7,NA,NA,"01/04/2000 00:00",43.9795241832617,-2.03031714577228,"01/04/2000 00:00",43.9695241832617,-2.05031714577228
"SHINY",2010,"B9","Leedsischthys.problematicus",16,971.62,9716.2,NA,NA,"01/10/2010 00:00",43.9795241832617,-2.03031714577228,"01/10/2010 00:00",43.9695241832617,-2.05031714577228
"SHINY",2020,"B9","Leedsischthys.problematicus",21,395.15,3951.5,NA,NA,"01/01/2020 00:00",43.9795241832617,-2.03031714577228,"01/01/2020 00:00",43.9695241832617,-2.05031714577228
"SHINY",2020,"B9","Leedsischthys.problematicus",23,912.92,9129.2,NA,NA,"01/07/2020 00:00",43.9795241832617,-2.03031714577228,"01/07/2020 00:00",43.9695241832617,-2.05031714577228
"SHINY",2015,"B9","Leedsischthys.problematicus",17,112.45,1124.5,NA,NA,"01/01/2015 00:00",43.9795241832617,-2.03031714577228,"01/01/2015 00:00",43.9695241832617,-2.05031714577228
"SHINY",2005,"B9","Leedsischthys.problematicus",11,987.94,9879.4,NA,NA,"01/07/2005 00:00",43.9795241832617,-2.03031714577228,"01/07/2005 00:00",43.9695241832617,-2.05031714577228
"SHINY",2000,"B9","Leedsischthys.problematicus",5,272.63,2726.3,NA,NA,"01/01/2000 00:00",43.9795241832617,-2.03031714577228,"01/01/2000 00:00",43.9695241832617,-2.05031714577228
"SHINY",2000,"B9","Leedsischthys.problematicus",7,1274.92,12749.2,NA,NA,"01/07/2000 00:00",43.9795241832617,-2.03031714577228,"01/07/2000 00:00",43.9695241832617,-2.05031714577228
"SHINY",1999,"B9","Leedsischthys.problematicus",1,165.65,1656.5,NA,NA,"01/01/1999 00:00",43.9795241832617,-2.03031714577228,"01/01/1999 00:00",43.9695241832617,-2.05031714577228
"SHINY",2020,"B9","Leedsischthys.problematicus",22,487.5,4875,NA,NA,"01/04/2020 00:00",43.9795241832617,-2.03031714577228,"01/04/2020 00:00",43.9695241832617,-2.05031714577228
"SHINY",2020,"B9","Leedsischthys.problematicus",24,518.54,5185.4,NA,NA,"01/10/2020 00:00",43.9795241832617,-2.03031714577228,"01/10/2020 00:00",43.9695241832617,-2.05031714577228
"SHINY",2015,"B9","Leedsischthys.problematicus",18,929.25,9292.5,NA,NA,"01/04/2015 00:00",43.9795241832617,-2.03031714577228,"01/04/2015 00:00",43.9695241832617,-2.05031714577228
"SHINY",2005,"B9","Leedsischthys.problematicus",12,1109.56,11095.6,NA,NA,"01/10/2005 00:00",43.9795241832617,-2.03031714577228,"01/10/2005 00:00",43.9695241832617,-2.05031714577228
"SHINY",2030,"B9","Leedsischthys.problematicus",30,819.54,8195.4,NA,NA,"01/04/2030 00:00",43.9795241832617,-2.03031714577228,"01/04/2030 00:00",43.9695241832617,-2.05031714577228
"SHINY",2030,"B9","Leedsischthys.problematicus",32,621.08,6210.8,NA,NA,"01/10/2030 00:00",43.9795241832617,-2.03031714577228,"01/10/2030 00:00",43.9695241832617,-2.05031714577228
"SHINY",2010,"B9","Leedsischthys.problematicus",13,244.8,2448,NA,NA,"01/01/2010 00:00",43.9795241832617,-2.03031714577228,"01/01/2010 00:00",43.9695241832617,-2.05031714577228
"SHINY",2030,"B9","Leedsischthys.problematicus",31,3234.31,32343.1,NA,NA,"01/07/2030 00:00",43.9795241832617,-2.03031714577228,"01/07/2030 00:00",43.9695241832617,-2.05031714577228
"SHINY",2025,"B9","Leedsischthys.problematicus",25,167.93,1679.3,NA,NA,"01/01/2025 00:00",43.9795241832617,-2.03031714577228,"01/01/2025 00:00",43.9695241832617,-2.05031714577228
"SHINY",2015,"B9","Leedsischthys.problematicus",19,1399.9,13999,NA,NA,"01/07/2015 00:00",43.9795241832617,-2.03031714577228,"01/07/2015 00:00",43.9695241832617,-2.05031714577228
"SHINY",2025,"B9","Leedsischthys.problematicus",27,3223.9,32239,NA,NA,"01/07/2025 00:00",43.9795241832617,-2.03031714577228,"01/07/2025 00:00",43.9695241832617,-2.05031714577228
"SHINY",2025,"B9","Leedsischthys.problematicus",26,1358.04,13580.4,NA,NA,"01/04/2025 00:00",43.9795241832617,-2.03031714577228,"01/04/2025 00:00",43.9695241832617,-2.05031714577228
"SHINY",2025,"B9","Leedsischthys.problematicus",28,1858.83,18588.3,NA,NA,"01/10/2025 00:00",43.9795241832617,-2.03031714577228,"01/10/2025 00:00",43.9695241832617,-2.05031714577228
"SHINY",2030,"B9","Leedsischthys.problematicus",29,183.62,1836.2,NA,NA,"01/01/2030 00:00",43.9795241832617,-2.03031714577228,"01/01/2030 00:00",43.9695241832617,-2.05031714577228
"SHINY",1999,"H1","Leedsischthys.problematicus",1,124.98,1249.8,NA,NA,"01/01/1999 00:00",44.0195049752388,-1.98012319541303,"01/01/1999 00:00",44.0095049752388,-2.00012319541303
"SHINY",1999,"H1","Leedsischthys.problematicus",3,811.46,8114.6,NA,NA,"01/07/1999 00:00",44.0195049752388,-1.98012319541303,"01/07/1999 00:00",44.0095049752388,-2.00012319541303
"SHINY",2030,"H1","Leedsischthys.problematicus",32,166,1660,NA,NA,"01/10/2030 00:00",44.0195049752388,-1.98012319541303,"01/10/2030 00:00",44.0095049752388,-2.00012319541303
"SHINY",2025,"H1","Leedsischthys.problematicus",26,0,0,NA,NA,"01/04/2025 00:00",44.0195049752388,-1.98012319541303,"01/04/2025 00:00",44.0095049752388,-2.00012319541303
"SHINY",2015,"H1","Leedsischthys.problematicus",20,942,9420,NA,NA,"01/10/2015 00:00",44.0195049752388,-1.98012319541303,"01/10/2015 00:00",44.0095049752388,-2.00012319541303
"SHINY",2010,"H1","Leedsischthys.problematicus",14,4,40,NA,NA,"01/04/2010 00:00",44.0195049752388,-1.98012319541303,"01/04/2010 00:00",44.0095049752388,-2.00012319541303
"SHINY",2000,"H1","Leedsischthys.problematicus",8,1244,12440,NA,NA,"01/10/2000 00:00",44.0195049752388,-1.98012319541303,"01/10/2000 00:00",44.0095049752388,-2.00012319541303
"SHINY",1999,"H1","Leedsischthys.problematicus",2,991.73,9917.3,NA,NA,"01/04/1999 00:00",44.0195049752388,-1.98012319541303,"01/04/1999 00:00",44.0095049752388,-2.00012319541303
"SHINY",1999,"H1","Leedsischthys.problematicus",4,1848.96,18489.6,NA,NA,"01/10/1999 00:00",44.0195049752388,-1.98012319541303,"01/10/1999 00:00",44.0095049752388,-2.00012319541303
"SHINY",2000,"H1","Leedsischthys.problematicus",6,1837,18370,NA,NA,"01/04/2000 00:00",44.0195049752388,-1.98012319541303,"01/04/2000 00:00",44.0095049752388,-2.00012319541303
"SHINY",2025,"H1","Leedsischthys.problematicus",27,4570,45700,NA,NA,"01/07/2025 00:00",44.0195049752388,-1.98012319541303,"01/07/2025 00:00",44.0095049752388,-2.00012319541303
"SHINY",2020,"H1","Leedsischthys.problematicus",21,858,8580,NA,NA,"01/01/2020 00:00",44.0195049752388,-1.98012319541303,"01/01/2020 00:00",44.0095049752388,-2.00012319541303
"SHINY",2010,"H1","Leedsischthys.problematicus",15,5576,55760,NA,NA,"01/07/2010 00:00",44.0195049752388,-1.98012319541303,"01/07/2010 00:00",44.0095049752388,-2.00012319541303
"SHINY",2005,"H1","Leedsischthys.problematicus",9,482,4820,NA,NA,"01/01/2005 00:00",44.0195049752388,-1.98012319541303,"01/01/2005 00:00",44.0095049752388,-2.00012319541303
"SHINY",2005,"H1","Leedsischthys.problematicus",11,0,0,NA,NA,"01/07/2005 00:00",44.0195049752388,-1.98012319541303,"01/07/2005 00:00",44.0095049752388,-2.00012319541303
"SHINY",2000,"H1","Leedsischthys.problematicus",5,3218,32180,NA,NA,"01/01/2000 00:00",44.0195049752388,-1.98012319541303,"01/01/2000 00:00",44.0095049752388,-2.00012319541303
"SHINY",2000,"H1","Leedsischthys.problematicus",7,726,7260,NA,NA,"01/07/2000 00:00",44.0195049752388,-1.98012319541303,"01/07/2000 00:00",44.0095049752388,-2.00012319541303
"SHINY",2025,"H1","Leedsischthys.problematicus",28,3930,39300,NA,NA,"01/10/2025 00:00",44.0195049752388,-1.98012319541303,"01/10/2025 00:00",44.0095049752388,-2.00012319541303
"SHINY",2020,"H1","Leedsischthys.problematicus",22,333,3330,NA,NA,"01/04/2020 00:00",44.0195049752388,-1.98012319541303,"01/04/2020 00:00",44.0095049752388,-2.00012319541303
"SHINY",2010,"H1","Leedsischthys.problematicus",16,1793,17930,NA,NA,"01/10/2010 00:00",44.0195049752388,-1.98012319541303,"01/10/2010 00:00",44.0095049752388,-2.00012319541303
"SHINY",2005,"H1","Leedsischthys.problematicus",10,6957,69570,NA,NA,"01/04/2005 00:00",44.0195049752388,-1.98012319541303,"01/04/2005 00:00",44.0095049752388,-2.00012319541303
"SHINY",2005,"H1","Leedsischthys.problematicus",12,0,0,NA,NA,"01/10/2005 00:00",44.0195049752388,-1.98012319541303,"01/10/2005 00:00",44.0095049752388,-2.00012319541303
"SHINY",2015,"H1","Leedsischthys.problematicus",17,1,10,NA,NA,"01/01/2015 00:00",44.0195049752388,-1.98012319541303,"01/01/2015 00:00",44.0095049752388,-2.00012319541303
"SHINY",2015,"H1","Leedsischthys.problematicus",19,6764,67640,NA,NA,"01/07/2015 00:00",44.0195049752388,-1.98012319541303,"01/07/2015 00:00",44.0095049752388,-2.00012319541303
"SHINY",2030,"H1","Leedsischthys.problematicus",29,431,4310,NA,NA,"01/01/2030 00:00",44.0195049752388,-1.98012319541303,"01/01/2030 00:00",44.0095049752388,-2.00012319541303
"SHINY",2020,"H1","Leedsischthys.problematicus",23,4448,44480,NA,NA,"01/07/2020 00:00",44.0195049752388,-1.98012319541303,"01/07/2020 00:00",44.0095049752388,-2.00012319541303
"SHINY",2030,"H1","Leedsischthys.problematicus",31,783,7830,NA,NA,"01/07/2030 00:00",44.0195049752388,-1.98012319541303,"01/07/2030 00:00",44.0095049752388,-2.00012319541303
"SHINY",2030,"H1","Leedsischthys.problematicus",30,641,6410,NA,NA,"01/04/2030 00:00",44.0195049752388,-1.98012319541303,"01/04/2030 00:00",44.0095049752388,-2.00012319541303
"SHINY",2010,"H1","Leedsischthys.problematicus",13,1443,14430,NA,NA,"01/01/2010 00:00",44.0195049752388,-1.98012319541303,"01/01/2010 00:00",44.0095049752388,-2.00012319541303
"SHINY",2015,"H1","Leedsischthys.problematicus",18,1,10,NA,NA,"01/04/2015 00:00",44.0195049752388,-1.98012319541303,"01/04/2015 00:00",44.0095049752388,-2.00012319541303
"SHINY",2025,"H1","Leedsischthys.problematicus",25,0,0,NA,NA,"01/01/2025 00:00",44.0195049752388,-1.98012319541303,"01/01/2025 00:00",44.0095049752388,-2.00012319541303
"SHINY",2020,"H1","Leedsischthys.problematicus",24,1441,14410,NA,NA,"01/10/2020 00:00",44.0195049752388,-1.98012319541303,"01/10/2020 00:00",44.0095049752388,-2.00012319541303
"SHINY",2000,"H10","Leedsischthys.problematicus",5,40043,400430,NA,NA,"01/01/2000 00:00",44.028157334025,-1.97547683329787,"01/01/2000 00:00",44.038157334025,-1.95547683329787
"SHINY",1999,"H10","Leedsischthys.problematicus",3,2218.2,22182,NA,NA,"01/07/1999 00:00",44.028157334025,-1.97547683329787,"01/07/1999 00:00",44.038157334025,-1.95547683329787
"SHINY",2015,"H10","Leedsischthys.problematicus",18,180,1800,NA,NA,"01/04/2015 00:00",44.028157334025,-1.97547683329787,"01/04/2015 00:00",44.038157334025,-1.95547683329787
"SHINY",2005,"H10","Leedsischthys.problematicus",9,936,9360,NA,NA,"01/01/2005 00:00",44.028157334025,-1.97547683329787,"01/01/2005 00:00",44.038157334025,-1.95547683329787
"SHINY",2000,"H10","Leedsischthys.problematicus",6,994,9940,NA,NA,"01/04/2000 00:00",44.028157334025,-1.97547683329787,"01/04/2000 00:00",44.038157334025,-1.95547683329787
"SHINY",2000,"H10","Leedsischthys.problematicus",8,350,3500,NA,NA,"01/10/2000 00:00",44.028157334025,-1.97547683329787,"01/10/2000 00:00",44.038157334025,-1.95547683329787
"SHINY",2005,"H10","Leedsischthys.problematicus",12,269,2690,NA,NA,"01/10/2005 00:00",44.028157334025,-1.97547683329787,"01/10/2005 00:00",44.038157334025,-1.95547683329787
"SHINY",1999,"H10","Leedsischthys.problematicus",1,144.74,1447.4,NA,NA,"01/01/1999 00:00",44.028157334025,-1.97547683329787,"01/01/1999 00:00",44.038157334025,-1.95547683329787
"SHINY",2010,"H10","Leedsischthys.problematicus",16,5609,56090,NA,NA,"01/10/2010 00:00",44.028157334025,-1.97547683329787,"01/10/2010 00:00",44.038157334025,-1.95547683329787
"SHINY",1999,"H10","Leedsischthys.problematicus",2,1139.12,11391.2,NA,NA,"01/04/1999 00:00",44.028157334025,-1.97547683329787,"01/04/1999 00:00",44.038157334025,-1.95547683329787
"SHINY",2000,"H10","Leedsischthys.problematicus",7,502,5020,NA,NA,"01/07/2000 00:00",44.028157334025,-1.97547683329787,"01/07/2000 00:00",44.038157334025,-1.95547683329787
"SHINY",2020,"H10","Leedsischthys.problematicus",22,997,9970,NA,NA,"01/04/2020 00:00",44.028157334025,-1.97547683329787,"01/04/2020 00:00",44.038157334025,-1.95547683329787
"SHINY",2005,"H10","Leedsischthys.problematicus",11,629,6290,NA,NA,"01/07/2005 00:00",44.028157334025,-1.97547683329787,"01/07/2005 00:00",44.038157334025,-1.95547683329787
"SHINY",2030,"H10","Leedsischthys.problematicus",31,6745,67450,NA,NA,"01/07/2030 00:00",44.028157334025,-1.97547683329787,"01/07/2030 00:00",44.038157334025,-1.95547683329787
"SHINY",2010,"H10","Leedsischthys.problematicus",15,178,1780,NA,NA,"01/07/2010 00:00",44.028157334025,-1.97547683329787,"01/07/2010 00:00",44.038157334025,-1.95547683329787
"SHINY",1999,"H10","Leedsischthys.problematicus",4,1172.46,11724.6,NA,NA,"01/10/1999 00:00",44.028157334025,-1.97547683329787,"01/10/1999 00:00",44.038157334025,-1.95547683329787
"SHINY",2015,"H10","Leedsischthys.problematicus",19,9740,97400,NA,NA,"01/07/2015 00:00",44.028157334025,-1.97547683329787,"01/07/2015 00:00",44.038157334025,-1.95547683329787
"SHINY",2020,"H10","Leedsischthys.problematicus",21,5,50,NA,NA,"01/01/2020 00:00",44.028157334025,-1.97547683329787,"01/01/2020 00:00",44.038157334025,-1.95547683329787
"SHINY",2005,"H10","Leedsischthys.problematicus",10,2261,22610,NA,NA,"01/04/2005 00:00",44.028157334025,-1.97547683329787,"01/04/2005 00:00",44.038157334025,-1.95547683329787
"SHINY",2025,"H10","Leedsischthys.problematicus",25,9,90,NA,NA,"01/01/2025 00:00",44.028157334025,-1.97547683329787,"01/01/2025 00:00",44.038157334025,-1.95547683329787
"SHINY",2010,"H10","Leedsischthys.problematicus",14,0,0,NA,NA,"01/04/2010 00:00",44.028157334025,-1.97547683329787,"01/04/2010 00:00",44.038157334025,-1.95547683329787
"SHINY",2030,"H10","Leedsischthys.problematicus",29,12,120,NA,NA,"01/01/2030 00:00",44.028157334025,-1.97547683329787,"01/01/2030 00:00",44.038157334025,-1.95547683329787
"SHINY",2010,"H10","Leedsischthys.problematicus",13,424,4240,NA,NA,"01/01/2010 00:00",44.028157334025,-1.97547683329787,"01/01/2010 00:00",44.038157334025,-1.95547683329787
"SHINY",2015,"H10","Leedsischthys.problematicus",20,480,4800,NA,NA,"01/10/2015 00:00",44.028157334025,-1.97547683329787,"01/10/2015 00:00",44.038157334025,-1.95547683329787
"SHINY",2015,"H10","Leedsischthys.problematicus",17,191,1910,NA,NA,"01/01/2015 00:00",44.028157334025,-1.97547683329787,"01/01/2015 00:00",44.038157334025,-1.95547683329787
"SHINY",2020,"H10","Leedsischthys.problematicus",24,204,2040,NA,NA,"01/10/2020 00:00",44.028157334025,-1.97547683329787,"01/10/2020 00:00",44.038157334025,-1.95547683329787
"SHINY",2025,"H10","Leedsischthys.problematicus",28,641,6410,NA,NA,"01/10/2025 00:00",44.028157334025,-1.97547683329787,"01/10/2025 00:00",44.038157334025,-1.95547683329787
"SHINY",2030,"H10","Leedsischthys.problematicus",32,489,4890,NA,NA,"01/10/2030 00:00",44.028157334025,-1.97547683329787,"01/10/2030 00:00",44.038157334025,-1.95547683329787
"SHINY",2020,"H10","Leedsischthys.problematicus",23,4250,42500,NA,NA,"01/07/2020 00:00",44.028157334025,-1.97547683329787,"01/07/2020 00:00",44.038157334025,-1.95547683329787
"SHINY",2025,"H10","Leedsischthys.problematicus",27,9897,98970,NA,NA,"01/07/2025 00:00",44.028157334025,-1.97547683329787,"01/07/2025 00:00",44.038157334025,-1.95547683329787
"SHINY",2025,"H10","Leedsischthys.problematicus",26,103,1030,NA,NA,"01/04/2025 00:00",44.028157334025,-1.97547683329787,"01/04/2025 00:00",44.038157334025,-1.95547683329787
"SHINY",2030,"H10","Leedsischthys.problematicus",30,124,1240,NA,NA,"01/04/2030 00:00",44.028157334025,-1.97547683329787,"01/04/2030 00:00",44.038157334025,-1.95547683329787
"SHINY",1999,"H2","Leedsischthys.problematicus",4,1538.43,15384.3,NA,NA,"01/10/1999 00:00",44.0252493721037,-1.97893256185343,"01/10/1999 00:00",44.0352493721037,-1.95893256185343
"SHINY",2000,"H2","Leedsischthys.problematicus",5,2,20,NA,NA,"01/01/2000 00:00",44.0252493721037,-1.97893256185343,"01/01/2000 00:00",44.0352493721037,-1.95893256185343
"SHINY",2000,"H2","Leedsischthys.problematicus",7,246,2460,NA,NA,"01/07/2000 00:00",44.0252493721037,-1.97893256185343,"01/07/2000 00:00",44.0352493721037,-1.95893256185343
"SHINY",2000,"H2","Leedsischthys.problematicus",6,1287,12870,NA,NA,"01/04/2000 00:00",44.0252493721037,-1.97893256185343,"01/04/2000 00:00",44.0352493721037,-1.95893256185343
"SHINY",2010,"H2","Leedsischthys.problematicus",14,1201,12010,NA,NA,"01/04/2010 00:00",44.0252493721037,-1.97893256185343,"01/04/2010 00:00",44.0352493721037,-1.95893256185343
"SHINY",2000,"H2","Leedsischthys.problematicus",8,0,0,NA,NA,"01/10/2000 00:00",44.0252493721037,-1.97893256185343,"01/10/2000 00:00",44.0352493721037,-1.95893256185343
"SHINY",1999,"H2","Leedsischthys.problematicus",2,614.53,6145.3,NA,NA,"01/04/1999 00:00",44.0252493721037,-1.97893256185343,"01/04/1999 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Leedsischthys.problematicus",20,15,150,NA,NA,"01/10/2015 00:00",44.0252493721037,-1.97893256185343,"01/10/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",1999,"H2","Leedsischthys.problematicus",1,302.46,3024.6,NA,NA,"01/01/1999 00:00",44.0252493721037,-1.97893256185343,"01/01/1999 00:00",44.0352493721037,-1.95893256185343
"SHINY",1999,"H2","Leedsischthys.problematicus",3,1764.65,17646.5,NA,NA,"01/07/1999 00:00",44.0252493721037,-1.97893256185343,"01/07/1999 00:00",44.0352493721037,-1.95893256185343
"SHINY",2020,"H2","Leedsischthys.problematicus",21,19,190,NA,NA,"01/01/2020 00:00",44.0252493721037,-1.97893256185343,"01/01/2020 00:00",44.0352493721037,-1.95893256185343
"SHINY",2010,"H2","Leedsischthys.problematicus",15,4731,47310,NA,NA,"01/07/2010 00:00",44.0252493721037,-1.97893256185343,"01/07/2010 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H2","Leedsischthys.problematicus",9,3,30,NA,NA,"01/01/2005 00:00",44.0252493721037,-1.97893256185343,"01/01/2005 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H2","Leedsischthys.problematicus",11,1186,11860,NA,NA,"01/07/2005 00:00",44.0252493721037,-1.97893256185343,"01/07/2005 00:00",44.0352493721037,-1.95893256185343
"SHINY",2030,"H2","Leedsischthys.problematicus",32,0,0,NA,NA,"01/10/2030 00:00",44.0252493721037,-1.97893256185343,"01/10/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2025,"H2","Leedsischthys.problematicus",26,4406,44060,NA,NA,"01/04/2025 00:00",44.0252493721037,-1.97893256185343,"01/04/2025 00:00",44.0352493721037,-1.95893256185343
"SHINY",2025,"H2","Leedsischthys.problematicus",28,3096,30960,NA,NA,"01/10/2025 00:00",44.0252493721037,-1.97893256185343,"01/10/2025 00:00",44.0352493721037,-1.95893256185343
"SHINY",2020,"H2","Leedsischthys.problematicus",22,23,230,NA,NA,"01/04/2020 00:00",44.0252493721037,-1.97893256185343,"01/04/2020 00:00",44.0352493721037,-1.95893256185343
"SHINY",2010,"H2","Leedsischthys.problematicus",16,1515,15150,NA,NA,"01/10/2010 00:00",44.0252493721037,-1.97893256185343,"01/10/2010 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H2","Leedsischthys.problematicus",10,1399,13990,NA,NA,"01/04/2005 00:00",44.0252493721037,-1.97893256185343,"01/04/2005 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H2","Leedsischthys.problematicus",12,1372,13720,NA,NA,"01/10/2005 00:00",44.0252493721037,-1.97893256185343,"01/10/2005 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Leedsischthys.problematicus",17,12165,121650,NA,NA,"01/01/2015 00:00",44.0252493721037,-1.97893256185343,"01/01/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",2025,"H2","Leedsischthys.problematicus",27,196,1960,NA,NA,"01/07/2025 00:00",44.0252493721037,-1.97893256185343,"01/07/2025 00:00",44.0352493721037,-1.95893256185343
"SHINY",2030,"H2","Leedsischthys.problematicus",29,92,920,NA,NA,"01/01/2030 00:00",44.0252493721037,-1.97893256185343,"01/01/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2020,"H2","Leedsischthys.problematicus",23,480,4800,NA,NA,"01/07/2020 00:00",44.0252493721037,-1.97893256185343,"01/07/2020 00:00",44.0352493721037,-1.95893256185343
"SHINY",2030,"H2","Leedsischthys.problematicus",31,814,8140,NA,NA,"01/07/2030 00:00",44.0252493721037,-1.97893256185343,"01/07/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Leedsischthys.problematicus",19,300,3000,NA,NA,"01/07/2015 00:00",44.0252493721037,-1.97893256185343,"01/07/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",2010,"H2","Leedsischthys.problematicus",13,367,3670,NA,NA,"01/01/2010 00:00",44.0252493721037,-1.97893256185343,"01/01/2010 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Leedsischthys.problematicus",18,153,1530,NA,NA,"01/04/2015 00:00",44.0252493721037,-1.97893256185343,"01/04/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",2030,"H2","Leedsischthys.problematicus",30,33,330,NA,NA,"01/04/2030 00:00",44.0252493721037,-1.97893256185343,"01/04/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2020,"H2","Leedsischthys.problematicus",24,8714,87140,NA,NA,"01/10/2020 00:00",44.0252493721037,-1.97893256185343,"01/10/2020 00:00",44.0352493721037,-1.95893256185343
"SHINY",2025,"H2","Leedsischthys.problematicus",25,55,550,NA,NA,"01/01/2025 00:00",44.0252493721037,-1.97893256185343,"01/01/2025 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H3","Leedsischthys.problematicus",12,5997,59970,NA,NA,"01/10/2005 00:00",44.0319617403438,-1.98753627257654,"01/10/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Leedsischthys.problematicus",13,27,270,NA,NA,"01/01/2010 00:00",44.0319617403438,-1.98753627257654,"01/01/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Leedsischthys.problematicus",2,1131.82,11318.2,NA,NA,"01/04/1999 00:00",44.0319617403438,-1.98753627257654,"01/04/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Leedsischthys.problematicus",1,45.75,457.5,NA,NA,"01/01/1999 00:00",44.0319617403438,-1.98753627257654,"01/01/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Leedsischthys.problematicus",3,2361.56,23615.6,NA,NA,"01/07/1999 00:00",44.0319617403438,-1.98753627257654,"01/07/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Leedsischthys.problematicus",10,2224,22240,NA,NA,"01/04/2005 00:00",44.0319617403438,-1.98753627257654,"01/04/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2015,"H3","Leedsischthys.problematicus",20,169,1690,NA,NA,"01/10/2015 00:00",44.0319617403438,-1.98753627257654,"01/10/2015 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Leedsischthys.problematicus",9,168,1680,NA,NA,"01/01/2005 00:00",44.0319617403438,-1.98753627257654,"01/01/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Leedsischthys.problematicus",11,3605,36050,NA,NA,"01/07/2005 00:00",44.0319617403438,-1.98753627257654,"01/07/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2020,"H3","Leedsischthys.problematicus",21,5833,58330,NA,NA,"01/01/2020 00:00",44.0319617403438,-1.98753627257654,"01/01/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Leedsischthys.problematicus",15,5282,52820,NA,NA,"01/07/2010 00:00",44.0319617403438,-1.98753627257654,"01/07/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Leedsischthys.problematicus",4,1317.82,13178.2,NA,NA,"01/10/1999 00:00",44.0319617403438,-1.98753627257654,"01/10/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H3","Leedsischthys.problematicus",6,595,5950,NA,NA,"01/04/2000 00:00",44.0319617403438,-1.98753627257654,"01/04/2000 00:00",44.0419617403438,-2.00753627257654
